RUN,NOMBRES,APELLIDOS,CORREO,SEXO,FECHA DE NACIMIENTO,FACULTAD,CARRERA,PREFERENCIA,AÑO EGRESO,NES,PUNTAJE LENGUAJE,PUNTAJE MATEMÁTICA
18361817,CORIOLANO SCOTT,PEÑA GOMES,coriolano.peña.g@usachi.cy,MASCULINO,25-4-1993,FACULTAD DE CIENCIAS MÉDICAS,TERAPIA OCUPACIONAL,2,2019,5.94,739,704
18870316,ALEJANDRO WILLIAM,PEREIRA SAMANIEGO,alejandro.pereira.s@usachi.cy,MASCULINO,23-3-1996,FACULTAD DE CIENCIAS MÉDICAS,TERAPIA OCUPACIONAL,1,2017,5.25,666,781
20329403,ANA MARÍA GREGORY,ARENAS VELASCO,ana maría.arenas.v@usachi.cy,MASCULINO,1-5-1990,FACULTAD DE CIENCIAS MÉDICAS,TERAPIA OCUPACIONAL,3,2018,4.66,800,734
20522986,SIMONE ALAN,GADDA GARCIA,simone.gadda.g@usachi.cy,MASCULINO,9-5-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,1,2017,6.56,653,664
20132834,EMILIO IVO,GILARDONI JEREZ,emilio.gilardoni.j@usachi.cy,MASCULINO,29-11-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,2,2019,5.57,814,805
19360084,IVAN CRISTINA,CASILLAS CAPONE,ivan.casillas.c@usachi.cy,MASCULINO,9-6-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,1,2018,6.74,633,632
19975653,JAIME SESSA,MILANESI GRANT,jaime.milanesi.g@usachi.cy,MASCULINO,19-4-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,2,2019,4.79,599,716
20027240,CESAR ÁNGEL,DA COSTA HIGUERAS,cesar.da costa.h@usachi.cy,MASCULINO,20-6-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,1,2018,5.89,827,761
20274311,CARRIE MADISON,BENÍTEZ MARTINEZ,carrie.benítez.m@usachi.cy,FEMENINO,2-2-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,2,2019,4.77,849,677
19330610,MICHAEL GRAZIANO,CARRANZA RIGHI,michael.carranza.r@usachi.cy,MASCULINO,28-9-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,3,2019,6.19,844,846
19479901,MARISOL BELEN,TONINELLI SCARFOGLIO,marisol.toninelli.s@usachi.cy,FEMENINO,24-6-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,1,2018,5.55,836,620
19374504,VICTORIA JOE,HERNANDEZ RESÉNDEZ,victoria.hernandez.r@usachi.cy,MASCULINO,31-8-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,3,2019,6.21,574,622
20103193,GIULIA ESTHER,SMITH FINZI,giulia.smith.f@usachi.cy,FEMENINO,3-2-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,2,2019,4.37,615,662
20294420,SALVADOR VICTOR,COLLINS BARBOSA,salvador.collins.b@usachi.cy,MASCULINO,4-6-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,1,2019,5.88,811,611
18579425,DARLENE SARA,EDWARDS FÁBREGAS,darlene.edwards.f@usachi.cy,FEMENINO,30-11-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,1,2019,4.31,747,590
18752400,ALFREDO AMBER,DAVIS CONTRAFATTO,alfredo.davis.c@usachi.cy,FEMENINO,28-12-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL BIOMÉDICA,3,2019,4.69,749,721
20329397,SANTIAGO SAMUEL,CANTRELL ROMERO,santiago.cantrell.r@usachi.cy,MASCULINO,1-8-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,3,2018,6.6,746,691
18234175,DAVI LUIZ JOSÉ,BALDERAS VIEIRA,davi luiz.balderas.v@usachi.cy,MASCULINO,3-8-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,1,2019,6.79,715,704
20510444,AGATHA SOPHIE,ORNELAS RYAN,agatha.ornelas.r@usachi.cy,FEMENINO,20-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,2,2019,4.59,651,803
20644078,LUCHINO BIANCA,JUÁREZ SCARPONI,luchino.juárez.s@usachi.cy,MASCULINO,8-12-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,1,2018,4.66,626,600
19371021,NANCY LORETTA,MOYA POL,nancy.moya.p@usachi.cy,FEMENINO,6-6-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,2,2019,4.22,745,737
20861037,ADRIAN ALEX,PRATS OCONNOR,adrian.prats.o@usachi.cy,MASCULINO,15-2-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,2,2018,6.73,802,850
18158121,JESSE SALVADOR,WEEKS GUSSONI,jesse.weeks.g@usachi.cy,MASCULINO,29-6-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,1,2019,5.53,665,584
19706867,ENRICO DANIEL,RANDAZZO SUMMERS,enrico.randazzo.s@usachi.cy,MASCULINO,18-7-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,1,2019,5.04,823,841
19987906,RYAN BRIAN,STRICKLAND BRYANT,ryan.strickland.b@usachi.cy,MASCULINO,9-5-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,3,2018,6.72,850,675
19392574,MATTHEW JAMES,FARIAS BÉTANCOURT,matthew.farias.b@usachi.cy,MASCULINO,4-11-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,3,2017,6.83,756,585
20029618,CHRISTINA ASHLEY,RICHARDS COLON,christina.richards.c@usachi.cy,FEMENINO,19-12-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,2,2019,4.32,610,765
20912057,LUZ NEDDA,HOWARD TAYLOR,luz.howard.t@usachi.cy,FEMENINO,24-12-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,2,2019,4.99,579,792
19279084,REYNALDO ISABEL,MORA NADAL,reynaldo.mora.n@usachi.cy,FEMENINO,20-8-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AMBIENTE,1,2017,6.51,723,713
18128683,ROMOLO DULCE MARÍA,DA LUZ STEPHENS,romolo.da luz.s@usachi.cy,MASCULINO,23-3-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,3,2019,5.78,562,577
20797105,MANUELA MARCELA,TUCKER GARCÍA,manuela.tucker.g@usachi.cy,FEMENINO,8-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,3,2019,6.35,833,721
20018419,DAVID GRANT,RODRIGUEZ MENDES,david.rodriguez.m@usachi.cy,MASCULINO,10-10-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,2,2019,4.7,620,714
20063187,TERESA FELICIA,TOLEDO MONTALVO,teresa.toledo.m@usachi.cy,FEMENINO,25-2-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,2,2018,4.6,794,692
18894176,LINDA LIVIO,DURÁN SOTELO,linda.durán.s@usachi.cy,MASCULINO,8-11-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,1,2019,6.65,638,587
19262640,GILBERTO JOÃO MIGUEL,STEPHENS LINARES,gilberto.stephens.l@usachi.cy,MASCULINO,17-8-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,1,2019,6.93,574,789
20384949,SILVANO LUISA,PARKER HESS,silvano.parker.h@usachi.cy,FEMENINO,18-3-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,1,2018,5.65,711,634
18935282,DARRELL VIOLETA,ZAMORANO OQUENDO,darrell.zamorano.o@usachi.cy,MASCULINO,31-1-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,3,2017,5.24,560,590
19798824,ASHLEY KAREN,LOZANO GIBBS,ashley.lozano.g@usachi.cy,FEMENINO,6-12-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,1,2017,6.11,629,579
18951201,RENATA FERNANDA,PEIXOTO DE LEÓN,renata.peixoto.d@usachi.cy,FEMENINO,12-1-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,3,2019,4.07,627,796
20365043,NICHOLAS JACINTO,PEIXOTO LUNA,nicholas.peixoto.l@usachi.cy,MASCULINO,1-6-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,1,2018,4.12,635,839
18075813,BENJAMIN LUCAS GABRIEL,DA MATA HERRERA,benjamin.da mata.h@usachi.cy,MASCULINO,26-6-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,2,2019,6.78,688,669
18920245,ANA SOPHIA JENNIFER,NÚÑEZ FISHER,ana sophia.núñez.f@usachi.cy,FEMENINO,24-1-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN ELECTRICIDAD,3,2017,6.11,693,554
18319417,MONIQUE EUGENIO,CORONADO FERNANDEZ,monique.coronado.f@usachi.cy,FEMENINO,11-1-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,3,2018,4.34,802,670
19966696,MATTHEW PIERGIUSEPPE,CARRIÓN MARCONI,matthew.carrión.m@usachi.cy,MASCULINO,18-8-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,3,2017,5.17,754,653
19850169,BECKY ENRIQUE,MATA CANET,becky.mata.c@usachi.cy,FEMENINO,13-7-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,2,2019,5.36,629,664
19873236,VERÓNICA BIANCA,DAVIS VOLTERRA,verónica.davis.v@usachi.cy,FEMENINO,8-8-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,1,2019,6.46,557,742
19322197,PEDRO ROY,GIBBS DA PAZ,pedro.gibbs.d@usachi.cy,MASCULINO,6-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,2,2019,4.1,822,650
18351447,ANITA KIMBERLY,NOGUEIRA MCCLAIN,anita.nogueira.m@usachi.cy,FEMENINO,22-9-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,2,2019,6,801,705
20365331,HEIDI LICIA,CARLOS CORREIA,heidi.carlos.c@usachi.cy,FEMENINO,23-5-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,1,2019,4.86,609,777
18859493,SERGIO BOBBY,TROMBETTA GALLARDO,sergio.trombetta.g@usachi.cy,MASCULINO,8-8-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,3,2017,4.16,771,591
19156864,IGNACIO PHILIP,CALLAHAN SALES,ignacio.callahan.s@usachi.cy,MASCULINO,3-2-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,3,2017,5.93,679,703
20506271,HELENA JO,KENT ORLANDO,helena.kent.o@usachi.cy,FEMENINO,5-7-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,1,2019,5.9,814,584
19826476,GIORGIA JESÚS,MOURA JESUS,giorgia.moura.j@usachi.cy,FEMENINO,10-10-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,2,2018,5.01,687,630
19364083,MICHAEL DANIEL,JONES TREMONTI,michael.jones.t@usachi.cy,MASCULINO,17-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,2,2019,5.28,578,710
20879422,EMANUELLY STEFANIA,SAINZ CASTRO,emanuelly.sainz.c@usachi.cy,FEMENINO,6-2-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN AERONÁUTICA,2,2019,5.6,763,728
18393200,CYNTHIA DANA,CADENAS DECKER,cynthia.cadenas.d@usachi.cy,FEMENINO,11-7-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,2,2017,4.72,794,562
20219336,FLAVIO INES,PORTO HOLGUÍN,flavio.porto.h@usachi.cy,FEMENINO,27-11-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,1,2019,4.13,829,820
18943970,RACHEL KERRY,BERGER TROMBETTA,rachel.berger.t@usachi.cy,FEMENINO,21-7-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,3,2018,6.37,633,656
18535284,CAROLINA MIRELLA,CALATAYUD FERGUSON,carolina.calatayud.f@usachi.cy,FEMENINO,13-9-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,1,2018,4.43,759,745
18528827,HANNAH MICAELA,SALVO CARRASCO,hannah.salvo.c@usachi.cy,FEMENINO,12-5-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,3,2018,6.23,734,702
18845416,ALDO GERARDO,AMADOR CARDOSO,aldo.amador.c@usachi.cy,MASCULINO,23-1-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,1,2018,5.47,733,833
19539720,CONCEPCIÓN BLANCA,JONES SOMMARUGA,concepción.jones.s@usachi.cy,FEMENINO,5-5-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,1,2018,6.41,625,793
18427500,JUAN ANTONIO JESÚS,ALVES NUNES,juan antonio.alves.n@usachi.cy,MASCULINO,20-10-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,2,2019,4.3,651,598
20792431,LOURDES ÓSCAR,FOGAÇA BARROS,lourdes.fogaça.b@usachi.cy,FEMENINO,21-11-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,3,2019,5.07,605,571
19936737,MARIA CECÍLIA DANA,DAVIS HORNE,maria cecília.davis.h@usachi.cy,FEMENINO,29-12-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,2,2017,5.3,778,691
19405309,JOÃO FELIPE JOSE IGNACIO,CORTEZ UREÑA,joão felipe.cortez.u@usachi.cy,MASCULINO,16-4-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,2,2019,6.37,557,635
19776277,PATRICIA CARMEN,SALAZAR MARTINS,patricia.salazar.m@usachi.cy,FEMENINO,22-5-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,1,2019,4.26,694,796
18794241,DONALD GREGORY,PALMER NOVAES,donald.palmer.n@usachi.cy,MASCULINO,26-9-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INDUSTRIA,3,2019,5.35,611,574
18680709,MAR CYNTHIA,PERSICO APODACA,mar.persico.a@usachi.cy,FEMENINO,31-10-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,1,2018,5.93,709,593
19885767,HUMBERTO MELISSA,BAILEY ROMERO,humberto.bailey.r@usachi.cy,FEMENINO,29-4-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,1,2019,5.12,634,697
18476234,HOMERO RANIERI,FARIAS GONÇALVES,homero.farias.g@usachi.cy,MASCULINO,27-11-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,3,2019,4.77,822,567
20649431,ANDREW ALDONZA,MANZANARES FLETCHER,andrew.manzanares.f@usachi.cy,MASCULINO,21-3-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,3,2018,6.96,615,619
19619087,ROBERT JOSE CARLOS,VILLANUEVA MAZA,robert.villanueva.m@usachi.cy,MASCULINO,22-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,1,2019,4.7,653,701
19883010,IMELDA RUBÉN,PINTO RAMOS,imelda.pinto.r@usachi.cy,FEMENINO,22-3-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,2,2019,4.2,577,701
20480742,ALICE BELEN,LANCISI PADILLA,alice.lancisi.p@usachi.cy,FEMENINO,20-11-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,2,2019,5.4,624,819
20642949,VINICIUS RAUL,LUCENA MILLER,vinicius.lucena.m@usachi.cy,MASCULINO,19-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,3,2017,4.63,550,553
18177411,JOSE RAMON SALVADOR,FERRANDO HUDSON,jose ramon.ferrando.h@usachi.cy,MASCULINO,21-2-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,1,2018,4.7,659,785
18260814,ALBA LARA,CABEZA NIEVO,alba.cabeza.n@usachi.cy,FEMENINO,7-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,2,2019,5.39,836,712
19425448,BRYAN ANTHONY,TAYLOR CEJA,bryan.taylor.c@usachi.cy,MASCULINO,29-10-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,3,2019,5.78,707,774
18822911,ABELARDO ARACELI,CAMPOS SARACINO,abelardo.campos.s@usachi.cy,FEMENINO,15-4-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,1,2018,6.75,732,686
19492332,RICARDO JUAN ANTONIO,SILVEIRA BELTRÁN,ricardo.silveira.b@usachi.cy,MASCULINO,10-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN INFORMÁTICA,1,2018,4.96,638,625
18008187,IVAN DANILO,LLORET CAMISCIONE,ivan.lloret.c@usachi.cy,MASCULINO,18-8-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,3,2019,5.01,620,689
18909582,ADRIANA MOLLY,JOVINELLI TORRES,adriana.jovinelli.t@usachi.cy,FEMENINO,25-4-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,3,2019,5.72,844,738
18904499,CHLOE MARY,RINCÓN TÓRREZ,chloe.rincón.t@usachi.cy,FEMENINO,19-6-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,1,2017,6.16,754,723
20861480,LAURIE MAGDALENA,ROSE PANATTA,laurie.rose.p@usachi.cy,FEMENINO,18-5-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,2,2019,4.1,751,576
20570780,BIANCA ERIN,NGUYEN DIAS,bianca.nguyen.d@usachi.cy,FEMENINO,17-3-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,3,2019,4.7,708,693
19168579,MARTHA SAMANTHA,BILBAO GARCIA,martha.bilbao.g@usachi.cy,FEMENINO,18-2-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,3,2019,5.98,814,636
19455708,ESPERANZA TAMMY,PIGAFETTA VIANA,esperanza.pigafetta.v@usachi.cy,FEMENINO,12-12-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,3,2019,6.57,780,553
19262348,SOFIA DIANA,WALKER DAVIDSON,sofia.walker.d@usachi.cy,FEMENINO,11-5-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,2,2018,5.53,574,661
18527199,PETER XAVIER,OLIVEIRA COSTA,peter.oliveira.c@usachi.cy,MASCULINO,8-11-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,2,2019,5.38,649,783
20058617,ANGELA ANA JULIA,BUTLER PIÑA,angela.butler.p@usachi.cy,FEMENINO,25-6-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,2,2019,5.85,567,693
18202745,EDUARDO GOFFREDO,SRAFFA VISMARA,eduardo.sraffa.v@usachi.cy,MASCULINO,19-9-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,2,2018,4.4,739,659
19431048,BRITTANY MARÍA CRISTINA,BURKE SANTANA,brittany.burke.s@usachi.cy,FEMENINO,25-11-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,2,2019,6.2,584,570
18400144,MANUEL ANGÉLICA,MANZANARES LOBO,manuel.manzanares.l@usachi.cy,MASCULINO,4-3-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MECÁNICA,2,2019,5.97,708,641
19226111,OLGA TIMOTHY,CATALÁN RODRIGUES,olga.catalán.r@usachi.cy,MASCULINO,3-5-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,3,2019,6.63,572,763
18792513,JESSICA JOSEFA,JOHNSON CLARK,jessica.johnson.c@usachi.cy,FEMENINO,23-8-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,3,2019,5.14,751,839
20259778,CHRISTINA ANTONIA,THOMPSON PRIEGO,christina.thompson.p@usachi.cy,FEMENINO,1-12-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,3,2019,4.33,669,770
20269268,IRENE ELVIA,WARNER SUTTON,irene.warner.s@usachi.cy,FEMENINO,5-1-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,3,2018,4.45,635,722
18422893,GEMA EMILIA,VILLANUEVA MCDONALD,gema.villanueva.m@usachi.cy,FEMENINO,2-1-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,3,2019,4.97,762,710
20593296,GUSTAVO HENRIQUE ALBERT,RICHARDS NUNES,gustavo henrique.richards.n@usachi.cy,MASCULINO,21-10-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,3,2017,4.39,833,817
19328299,LUIZ MIGUEL CELIA,BAEZA VALENCIA,luiz miguel.baeza.v@usachi.cy,MASCULINO,5-8-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,1,2018,5.21,567,794
20212431,PURIFICACIÓN KIMBERLY,FISHER RINCÓN,purificación.fisher.r@usachi.cy,FEMENINO,14-9-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,3,2019,4.07,616,777
18815828,CAMILA RITA,ALVAREZ BROWN,camila.alvarez.b@usachi.cy,FEMENINO,20-10-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,1,2018,6.04,667,693
19815317,MARIA FERNANDA LÍVIA,BIGNARDI MONDRAGÓN,maria fernanda.bignardi.m@usachi.cy,FEMENINO,31-1-1990,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,2,2017,4.2,624,588
18786185,LIDIA INES,ALCÁNTAR DAS NEVES,lidia.alcántar.d@usachi.cy,FEMENINO,9-8-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,2,2018,5.68,552,663
19538936,ELOISA AUDREY,DA CUNHA FOSCARI,eloisa.da cunha.f@usachi.cy,FEMENINO,5-4-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,2,2018,4.17,702,735
20704874,HEATHER ALANA,MARIÑO REZENDE,heather.mariño.r@usachi.cy,FEMENINO,19-11-1992,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN METALURGIA,1,2019,4.18,816,588
19425400,ANA LUISA JOSEPH,CAÑIZARES RENTERÍA,ana luisa.cañizares.r@usachi.cy,MASCULINO,8-8-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,2,2018,4.45,758,820
18641231,ROBERTO DAVID,ALBEROLA MORALES,roberto.alberola.m@usachi.cy,MASCULINO,30-12-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,1,2017,6.06,582,696
18075798,PATRICIA LUISA,REDI CASTAÑEDA,patricia.redi.c@usachi.cy,FEMENINO,3-4-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,3,2018,4.11,689,562
20393560,JENNIFER SALMA,NEGRETE SMITH,jennifer.negrete.s@usachi.cy,FEMENINO,6-12-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,1,2018,5.4,629,748
19545736,BRANDY ALEXIA,CUNHA ENDRIZZI,brandy.cunha.e@usachi.cy,FEMENINO,21-7-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,2,2019,5.98,790,632
19395576,CALEBE PATRICK,BAHENA SALA,calebe.bahena.s@usachi.cy,MASCULINO,29-5-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,2,2019,5.39,576,726
20796456,ANGELA MONTSERRAT,NOTARBARTOLO KING,angela.notarbartolo.k@usachi.cy,FEMENINO,12-9-1993,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,2,2019,5.47,598,616
18693266,AMANDA ANABEL,SOPRANO MATOS,amanda.soprano.m@usachi.cy,FEMENINO,14-1-1991,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,1,2019,6.88,794,639
20585197,DANIELLE FABIOLA,MÚGICA HAWKINS,danielle.múgica.h@usachi.cy,FEMENINO,20-12-1997,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,2,2019,6.33,698,724
18182045,MEGHAN MARCELA,WALLACE FIGUEROLA,meghan.wallace.f@usachi.cy,FEMENINO,26-4-1999,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,3,2018,4.81,718,828
19803760,MARÍA TERESA NICHOLE,SANJUAN SERRANO,maría teresa.sanjuan.s@usachi.cy,FEMENINO,20-6-1996,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,2,2018,4.82,769,730
20911396,VICENTE JOÃO,COSTELA CASALE,vicente.costela.c@usachi.cy,MASCULINO,21-6-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,2,2018,5.07,744,776
18149215,GIUSEPPE ALFREDO,JOHNSON BARROS,giuseppe.johnson.b@usachi.cy,MASCULINO,11-2-1994,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN MINAS,3,2018,4.32,648,595
19257615,YOLANDA LORENA,RODRIGUES CORDERO,yolanda.rodrigues.c@usachi.cy,FEMENINO,23-8-1998,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,1,2018,4.61,747,672
18887235,SARAH PAULA,YU THOMAS,sarah.yu.t@usachi.cy,FEMENINO,18-7-1995,FACULTAD DE INGENIERÍA,INGENIERÍA CIVIL EN OBRAS CIVILES,1,2019,5.94,596,698
